Address,Start Period,End Period,Starting Balance (ETH),Ending Balance (ETH),Withdrawals (ETH),Consensus Rewards (ETH),Execution Rewards (ETH),Period Rewards (ETH)
"0xaf55...b6f3","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01122592","32.01364975","0.00000000","0.00242383","0.00000000","0.00242383"
"0xaf55...b6f3","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.01366073","32.00049080","0.01560364","0.00243370","0.00000000","0.00243370"
"0xaf55...b6f3","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00050180","32.00294600","0.00000000","0.00244420","0.00000000","0.00244420"
"0x9916...d000","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00209300","32.00464695","0.00000000","0.00255395","0.00000000","0.00255395"
"0x9916...d000","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00465829","32.00717390","0.00000000","0.00251561","0.00000000","0.00251561"
"0x9916...d000","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.00718532","32.00972218","0.00000000","0.00253686","0.00000000","0.00253686"
"0x9916...d000","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.00973333","32.01226583","0.00000000","0.00253250","0.00000000","0.00253250"
"0x9916...d000","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.01227720","32.01480575","0.00000000","0.00252855","0.00000000","0.00252855"
"0x9916...d000","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.01481712","32.00232305","0.01499869","0.00250463","0.00000000","0.00250463"
"0x9916...d000","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00233415","32.00482338","0.00000000","0.00248922","0.00000000","0.00248922"
"0x9916...d000","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00483454","32.00729385","0.00000000","0.00245931","0.00000000","0.00245931"
"0x9916...d000","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.00730518","32.00981624","0.00000000","0.00251107","0.00000000","0.00251107"
"0x9916...d000","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.00982756","32.01232461","0.00000000","0.00249706","0.00000000","0.00249706"
"0x9916...d000","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.01233593","32.01484332","0.00000000","0.00250739","0.00000000","0.00250739"
"0x9916...d000","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.01485462","32.00231607","0.01503439","0.00249584","0.00000000","0.00249584"
"0x9916...d000","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00232727","32.00482333","0.00000000","0.00249606","0.00000000","0.00249606"
"0x9916...d000","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00483457","32.00733280","0.00000000","0.00249823","0.00000000","0.00249823"
"0x9916...d000","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.00734399","32.00984169","0.00000000","0.00249771","0.00000000","0.00249771"
"0x9916...d000","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.00985288","32.01234268","0.00000000","0.00248980","0.00000000","0.00248980"
"0x9916...d000","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.01235388","32.01479354","0.00000000","0.00243966","0.00000000","0.00243966"
"0x9916...d000","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.01480468","32.00200614","0.01523819","0.00243965","0.00000000","0.00243965"
"0x9916...d000","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00201732","32.00449086","0.00000000","0.00247354","0.00000000","0.00247354"
"0x9916...d000","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00450178","32.00695832","0.00000000","0.00245654","0.00000000","0.00245654"
"0x9916...d000","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.00696946","32.00943598","0.00000000","0.00246653","0.00000000","0.00246653"
"0x9916...d000","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.00944694","32.01191793","0.00000000","0.00247100","0.00000000","0.00247100"
"0x9916...d000","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.01192901","32.01439780","0.00000000","0.00246879","0.00000000","0.00246879"
"0x9916...d000","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.01440875","32.00139391","0.01545707","0.00244223","0.00000000","0.00244223"
"0x9916...d000","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00140494","32.00384841","0.00000000","0.00244347","0.00000000","0.00244347"
"0x9916...d000","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00385937","32.00629368","0.00000000","0.00243431","0.00000000","0.00243431"
"0x9916...d000","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.00630451","32.00874158","0.00000000","0.00243707","0.00000000","0.00243707"
"0x9916...d000","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.00875250","32.01118458","0.00000000","0.00243209","0.00000000","0.00243209"
"0x9916...d000","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01119547","32.01363278","0.00000000","0.00243731","0.00000000","0.00243731"
"0x9916...d000","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.01364377","32.00050412","0.01558665","0.00244701","0.00000000","0.00244701"
"0x9916...d000","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00051512","32.00296481","0.00000000","0.00244968","0.00000000","0.00244968"
"0xa303...86c8","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00209301","32.04183442","0.00000000","0.03974142","0.11720026","0.15694167"
"0xa303...86c8","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.04184576","32.04438982","0.00000000","0.00254406","0.00000000","0.00254406"
"0xa303...86c8","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.04440124","32.04690722","0.00000000","0.00250598","0.00000000","0.00250598"
"0xa303...86c8","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.04691837","32.04945384","0.00000000","0.00253547","0.00000000","0.00253547"
"0xa303...86c8","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.04946521","32.05198272","0.00000000","0.00251751","0.00000000","0.00251751"
"0xa303...86c8","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.05199409","32.00232540","0.05217566","0.00250697","0.00000000","0.00250697"
"0xa303...86c8","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00233650","32.00485082","0.00000000","0.00251432","0.00000000","0.00251432"
"0xa303...86c8","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00486197","32.00737365","0.00000000","0.00251168","0.00000000","0.00251168"
"0xa303...86c8","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.00738498","32.00988170","0.00000000","0.00249672","0.00000000","0.00249672"
"0xa303...86c8","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.00989302","32.01238391","0.00000000","0.00249090","0.00000000","0.00249090"
"0xa303...86c8","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.01239523","32.01490558","0.00000000","0.00251035","0.00000000","0.00251035"
"0xa303...86c8","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.01491688","32.00232132","0.01509665","0.00250109","0.00000000","0.00250109"
"0xa303...86c8","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00233252","32.00482603","0.00000000","0.00249351","0.00000000","0.00249351"
"0xa303...86c8","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00483728","32.00732757","0.00000000","0.00249029","0.00000000","0.00249029"
"0xa303...86c8","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.00733876","32.00982580","0.00000000","0.00248705","0.00000000","0.00248705"
"0xa303...86c8","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.00983700","32.01231554","0.00000000","0.00247855","0.00000000","0.00247855"
"0xa303...86c8","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.01232674","32.01479387","0.00000000","0.00246713","0.00000000","0.00246713"
"0xa303...86c8","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.01480501","32.00200911","0.01526881","0.00247290","0.00000000","0.00247290"
"0xa303...86c8","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00202028","32.00446132","0.00000000","0.00244103","0.00000000","0.00244103"
"0xa303...86c8","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00447224","32.00693719","0.00000000","0.00246495","0.00000000","0.00246495"
"0xa303...86c8","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.00694833","32.00940421","0.00000000","0.00245588","0.00000000","0.00245588"
"0xa303...86c8","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.00941517","32.01187823","0.00000000","0.00246306","0.00000000","0.00246306"
"0xa303...86c8","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.01188930","32.01435246","0.00000000","0.00246315","0.00000000","0.00246315"
"0xa303...86c8","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.01436341","32.00140748","0.01540638","0.00245045","0.00000000","0.00245045"
"0xa303...86c8","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00141850","32.00387542","0.00000000","0.00245692","0.00000000","0.00245692"
"0xa303...86c8","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00388638","32.00633984","0.00000000","0.00245346","0.00000000","0.00245346"
"0xa303...86c8","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.00635068","32.00879622","0.00000000","0.00244554","0.00000000","0.00244554"
"0xa303...86c8","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.00880714","32.01123342","0.00000000","0.00242628","0.00000000","0.00242628"
"0xa303...86c8","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01124430","32.01365226","0.00000000","0.00240796","0.00000000","0.00240796"
"0xa303...86c8","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.01366325","32.00050412","0.01560616","0.00244704","0.00000000","0.00244704"
"0xa303...86c8","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00051512","32.00294556","0.00000000","0.00243043","0.00000000","0.00243043"
"0x87dd...4853","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00208426","32.00463810","0.00000000","0.00255384","0.00000000","0.00255384"
"0x87dd...4853","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00464944","32.00715195","0.00000000","0.00250251","0.00000000","0.00250251"
"0x87dd...4853","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.00716337","32.00968951","0.00000000","0.00252614","0.00000000","0.00252614"
"0x87dd...4853","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.00970065","32.01222995","0.00000000","0.00252930","0.00000000","0.00252930"
"0x87dd...4853","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.01224132","32.01477272","0.00000000","0.00253140","0.00000000","0.00253140"
"0x87dd...4853","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.01478409","32.00233972","0.01496284","0.00251847","0.00000000","0.00251847"
"0x87dd...4853","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00235082","32.00486227","0.00000000","0.00251145","0.00000000","0.00251145"
"0x87dd...4853","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00487342","32.00739913","0.00000000","0.00252571","0.00000000","0.00252571"
"0x87dd...4853","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.00741046","32.00993016","0.00000000","0.00251970","0.00000000","0.00251970"
"0x87dd...4853","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.00994148","32.05017154","0.00000000","0.04023007","0.00000000","0.04023007"
"0x87dd...4853","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.05018286","32.05268530","0.00000000","0.00250244","0.04405429","0.04655673"
"0x87dd...4853","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.05269659","32.00233810","0.05287637","0.00251788","0.00000000","0.00251788"
"0x87dd...4853","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00234930","32.00483438","0.00000000","0.00248508","0.00000000","0.00248508"
"0x87dd...4853","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00484563","32.00734944","0.00000000","0.00250382","0.00000000","0.00250382"
"0x87dd...4853","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.00736063","32.00985542","0.00000000","0.00249479","0.00000000","0.00249479"
"0x87dd...4853","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.00986661","32.01234781","0.00000000","0.00248120","0.00000000","0.00248120"
"0x87dd...4853","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.01235901","32.01484257","0.00000000","0.00248356","0.00000000","0.00248356"
"0x87dd...4853","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.01485371","32.00201453","0.01532028","0.00248110","0.00000000","0.00248110"
"0x87dd...4853","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00202571","32.00449664","0.00000000","0.00247093","0.00000000","0.00247093"
"0x87dd...4853","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00450756","32.00697532","0.00000000","0.00246775","0.00000000","0.00246775"
"0x87dd...4853","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.00698645","32.00944778","0.00000000","0.00246133","0.00000000","0.00246133"
"0x87dd...4853","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.00945874","32.01191301","0.00000000","0.00245427","0.00000000","0.00245427"
"0x87dd...4853","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.01192408","32.01437377","0.00000000","0.00244968","0.00000000","0.00244968"
"0x87dd...4853","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.01438471","32.00140179","0.01543023","0.00244730","0.00000000","0.00244730"
"0x87dd...4853","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00141281","32.00386440","0.00000000","0.00245159","0.00000000","0.00245159"
"0x87dd...4853","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00387536","32.00632681","0.00000000","0.00245145","0.00000000","0.00245145"
"0x87dd...4853","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.00633765","32.00878866","0.00000000","0.00245101","0.00000000","0.00245101"
"0x87dd...4853","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.00879957","32.01122366","0.00000000","0.00242409","0.00000000","0.00242409"
"0x87dd...4853","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01123455","32.01366135","0.00000000","0.00242680","0.00000000","0.00242680"
"0x87dd...4853","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.01367234","32.00050412","0.01561008","0.00244187","0.00000000","0.00244187"
"0x87dd...4853","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00051512","32.00295679","0.00000000","0.00244167","0.00000000","0.00244167"
"0xa9a3...cacf","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00701279","32.00953367","0.00000000","0.00252088","0.00000000","0.00252088"
"0xa9a3...cacf","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00954501","32.01209183","0.00000000","0.00254682","0.00000000","0.00254682"
"0xa9a3...cacf","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.01210325","32.01463727","0.00000000","0.00253402","0.00000000","0.00253402"
"0xa9a3...cacf","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.01464842","32.00215156","0.01503246","0.00253560","0.00000000","0.00253560"
"0xa9a3...cacf","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.00216293","32.00468264","0.00000000","0.00251970","0.00000000","0.00251970"
"0xa9a3...cacf","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.00469401","32.00719258","0.00000000","0.00249857","0.00000000","0.00249857"
"0xa9a3...cacf","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00720368","32.00971735","0.00000000","0.00251367","0.00000000","0.00251367"
"0xa9a3...cacf","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00972851","32.01224582","0.00000000","0.00251731","0.00000000","0.00251731"
"0xa9a3...cacf","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.01225714","32.01477664","0.00000000","0.00251950","0.00000000","0.00251950"
"0xa9a3...cacf","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.01478796","32.00212528","0.01518188","0.00251920","0.00000000","0.00251920"
"0xa9a3...cacf","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.00213660","32.00462494","0.00000000","0.00248834","0.00000000","0.00248834"
"0xa9a3...cacf","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.00463623","32.00715411","0.00000000","0.00251787","0.00000000","0.00251787"
"0xa9a3...cacf","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00716531","32.00965847","0.00000000","0.00249316","0.00000000","0.00249316"
"0xa9a3...cacf","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00966972","32.01217335","0.00000000","0.00250364","0.00000000","0.00250364"
"0xa9a3...cacf","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.01218454","32.01468514","0.00000000","0.00250060","0.00000000","0.00250060"
"0xa9a3...cacf","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.01469633","32.00180370","0.01537457","0.00248194","0.00000000","0.00248194"
"0xa9a3...cacf","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.00181490","32.00427889","0.00000000","0.00246399","0.00000000","0.00246399"
"0xa9a3...cacf","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.00429004","32.00677396","0.00000000","0.00248392","0.00000000","0.00248392"
"0xa9a3...cacf","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00678513","32.00926423","0.00000000","0.00247909","0.00000000","0.00247909"
"0xa9a3...cacf","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00927515","32.01174543","0.00000000","0.00247028","0.00000000","0.00247028"
"0xa9a3...cacf","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.01175657","32.01422313","0.00000000","0.00246656","0.00000000","0.00246656"
"0xa9a3...cacf","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.01423408","32.00119460","0.01550289","0.00246341","0.00000000","0.00246341"
"0xa9a3...cacf","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.00120284","32.00367707","0.00000000","0.00247423","0.00000000","0.00247423"
"0xa9a3...cacf","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.00368802","32.00615198","0.00000000","0.00246397","0.00000000","0.00246397"
"0xa9a3...cacf","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00616301","32.00862289","0.00000000","0.00245988","0.00000000","0.00245988"
"0xa9a3...cacf","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00863384","32.01109013","0.00000000","0.00245628","0.00000000","0.00245628"
"0xa9a3...cacf","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.01110096","32.01354919","0.00000000","0.00244823","0.00000000","0.00244823"
"0xa9a3...cacf","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.01356010","32.00026134","0.01572555","0.00242679","0.00000000","0.00242679"
"0xa9a3...cacf","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.00027223","32.00271481","0.00000000","0.00244258","0.00000000","0.00244258"
"0xa9a3...cacf","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.00272579","32.00517558","0.00000000","0.00244978","0.00000000","0.00244978"
"0xa9a3...cacf","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00518658","32.00763626","0.00000000","0.00244968","0.00000000","0.00244968"
"0x8dc8...0437","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","32.00620472","32.00875003","0.00000000","0.00254531","0.00000000","0.00254531"
"0x8dc8...0437","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","32.00876137","32.01130237","0.00000000","0.00254100","0.00000000","0.00254100"
"0x8dc8...0437","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","32.01131379","32.01385921","0.00000000","0.00254542","0.00000000","0.00254542"
"0x8dc8...0437","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","32.01387036","32.00132649","0.01506801","0.00252414","0.00000000","0.00252414"
"0x8dc8...0437","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","32.00133786","32.00386612","0.00000000","0.00252826","0.00000000","0.00252826"
"0x8dc8...0437","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","32.00387749","32.00638759","0.00000000","0.00251010","0.00000000","0.00251010"
"0x8dc8...0437","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","32.00639869","32.00892396","0.00000000","0.00252528","0.00000000","0.00252528"
"0x8dc8...0437","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","32.00893512","32.01145525","0.00000000","0.00252013","0.00000000","0.00252013"
"0x8dc8...0437","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","32.01146658","32.01398043","0.00000000","0.00251385","0.00000000","0.00251385"
"0x8dc8...0437","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","32.01399175","32.00130639","0.01520746","0.00252210","0.00000000","0.00252210"
"0x8dc8...0437","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","32.00131771","32.00380043","0.00000000","0.00248271","0.00000000","0.00248271"
"0x8dc8...0437","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","32.00381172","32.00632398","0.00000000","0.00251227","0.00000000","0.00251227"
"0x8dc8...0437","2023-08-13 00:00:00 UTC","2023-08-13 23:59:59 UTC","32.00633518","32.00883967","0.00000000","0.00250448","0.00000000","0.00250448"
"0x8dc8...0437","2023-08-14 00:00:00 UTC","2023-08-14 23:59:59 UTC","32.00885092","32.01136025","0.00000000","0.00250934","0.00000000","0.00250934"
"0x8dc8...0437","2023-08-15 00:00:00 UTC","2023-08-15 23:59:59 UTC","32.01137144","32.01386931","0.00000000","0.00249787","0.00000000","0.00249787"
"0x8dc8...0437","2023-08-16 00:00:00 UTC","2023-08-16 23:59:59 UTC","32.01388050","32.00100826","0.01534856","0.00247631","0.00000000","0.00247631"
"0x8dc8...0437","2023-08-17 00:00:00 UTC","2023-08-17 23:59:59 UTC","32.00101946","32.00348958","0.00000000","0.00247012","0.00000000","0.00247012"
"0x8dc8...0437","2023-08-18 00:00:00 UTC","2023-08-18 23:59:59 UTC","32.00350072","32.00597889","0.00000000","0.00247816","0.00000000","0.00247816"
"0x8dc8...0437","2023-08-19 00:00:00 UTC","2023-08-19 23:59:59 UTC","32.00599006","32.00846367","0.00000000","0.00247361","0.00000000","0.00247361"
"0x8dc8...0437","2023-08-20 00:00:00 UTC","2023-08-20 23:59:59 UTC","32.00847460","32.01094768","0.00000000","0.00247308","0.00000000","0.00247308"
"0x8dc8...0437","2023-08-21 00:00:00 UTC","2023-08-21 23:59:59 UTC","32.01095881","32.01340137","0.00000000","0.00244255","0.00000000","0.00244255"
"0x8dc8...0437","2023-08-22 00:00:00 UTC","2023-08-22 23:59:59 UTC","32.01341233","32.00039827","0.01548504","0.00247098","0.00000000","0.00247098"
"0x8dc8...0437","2023-08-23 00:00:00 UTC","2023-08-23 23:59:59 UTC","32.00040650","32.00286973","0.00000000","0.00246323","0.00000000","0.00246323"
"0x8dc8...0437","2023-08-24 00:00:00 UTC","2023-08-24 23:59:59 UTC","32.00287793","32.00533607","0.00000000","0.00245814","0.00000000","0.00245814"
"0x8dc8...0437","2023-08-25 00:00:00 UTC","2023-08-25 23:59:59 UTC","32.00534709","32.00780687","0.00000000","0.00245978","0.00000000","0.00245978"
"0x8dc8...0437","2023-08-26 00:00:00 UTC","2023-08-26 23:59:59 UTC","32.00781783","32.01026558","0.00000000","0.00244775","0.00000000","0.00244775"
"0x8dc8...0437","2023-08-27 00:00:00 UTC","2023-08-27 23:59:59 UTC","32.01027642","32.01271645","0.00000000","0.00244004","0.00000000","0.00244004"
"0x8dc8...0437","2023-08-28 00:00:00 UTC","2023-08-28 23:59:59 UTC","32.01272737","32.01514265","0.00000000","0.00241528","0.00000000","0.00241528"
"0x8dc8...0437","2023-08-29 00:00:00 UTC","2023-08-29 23:59:59 UTC","32.01515353","32.00193772","0.01565595","0.00244013","0.00000000","0.00244013"
"0x8dc8...0437","2023-08-30 00:00:00 UTC","2023-08-30 23:59:59 UTC","32.00194870","32.00439016","0.00000000","0.00244146","0.00000000","0.00244146"
"0x8dc8...0437","2023-08-31 00:00:00 UTC","2023-08-31 23:59:59 UTC","32.00440116","32.00683245","0.00000000","0.00243129","0.00000000","0.00243129"
"0xaed6...c0d9","2023-08-01 00:00:00 UTC","2023-08-01 23:59:59 UTC","36.01504288","36.01759118","0.00000000","0.00254830","0.00000000","0.00254830"
"0xaed6...c0d9","2023-08-02 00:00:00 UTC","2023-08-02 23:59:59 UTC","36.01760252","36.02014944","0.00000000","0.00254692","0.00000000","0.00254692"
"0xaed6...c0d9","2023-08-03 00:00:00 UTC","2023-08-03 23:59:59 UTC","36.02016086","36.02268912","0.00000000","0.00252826","0.00000000","0.00252826"
"0xaed6...c0d9","2023-08-04 00:00:00 UTC","2023-08-04 23:59:59 UTC","36.02270027","36.02521577","0.00000000","0.00251550","0.00000000","0.00251550"
"0xaed6...c0d9","2023-08-05 00:00:00 UTC","2023-08-05 23:59:59 UTC","36.02522714","36.02774162","0.00000000","0.00251448","0.00000000","0.00251448"
"0xaed6...c0d9","2023-08-06 00:00:00 UTC","2023-08-06 23:59:59 UTC","36.02775299","36.03025489","0.00000000","0.00250191","0.00000000","0.00250191"
"0xaed6...c0d9","2023-08-07 00:00:00 UTC","2023-08-07 23:59:59 UTC","36.03026599","36.03274639","0.00000000","0.00248039","0.00000000","0.00248039"
"0xaed6...c0d9","2023-08-08 00:00:00 UTC","2023-08-08 23:59:59 UTC","36.03275480","36.03522786","0.00000000","0.00247307","0.00000000","0.00247307"
"0xaed6...c0d9","2023-08-09 00:00:00 UTC","2023-08-09 23:59:59 UTC","36.03523919","36.03775583","0.00000000","0.00251664","0.00000000","0.00251664"
"0xaed6...c0d9","2023-08-10 00:00:00 UTC","2023-08-10 23:59:59 UTC","36.03776715","36.04026426","0.00000000","0.00249711","0.00000000","0.00249711"
"0xaed6...c0d9","2023-08-11 00:00:00 UTC","2023-08-11 23:59:59 UTC","36.04027557","36.04277730","0.00000000","0.00250173","0.00000000","0.00250173"
"0xaed6...c0d9","2023-08-12 00:00:00 UTC","2023-08-12 23:59:59 UTC","36.04278860","36.04527329","0.00000000","0.00248469","0.00000000","0.00248469"
